data,labeldata
Go to Living_Room  go to Kitchen_Table then exit the apartment .,Move ( Living_Room )  Move ( Kitchen_Table ) Move ( apartment )
Well go to Dining_Sofa  take Bleach  bring it to Living_Table .,Move (  Dining_Sofa )  Grasp ( Bleach ) Move ( Living_Table )
Go to Corridor er find a person neayby bring Lemon_Tea from Reception_Table .,Move ( Corridor )  Find ( person )  Move ( Reception_Table )  Grasp ( Lemon_Tea )
Go to Living_Room and find a person neayby bring Korean_Soup from Kitchen_Table .,Move ( Living_Room )  Find ( person )  Move ( Kitchen_Table )  Grasp ( Korean_Soup ) Move ( person )
Would you move to Sofa take Cup_Star then come back .,Move ( Sofa )  Grasp ( Cup_Star )  Comeback ( )
Would you go to Reception_Table  take Pringles  bring it to Bar .,Move ( Reception_Table )  Grasp ( Pringles )  Move ( Bar )
Well get Pringles from Dining_Sofa go to Corridor go to Visitor_Room .,Move ( Dining_Sofa )  Grasp ( Pringles ) Move ( Corridor )  Move ( Visitor_Room )
Go to Corridor take Onion_Dressing put it on Sofa please .,Move ( Corridor )  Find ( Onion_Dressing )  Grasp ( Onion_Dressing )  Move ( Sofa )  Place ( Onion_Dressing )
Go to Corridor next find a person neayby get Green_Tea from Side_Table .,Move ( Corridor )  Find ( person )  Move ( Side_Table )  Grasp ( Green_Tea )
Go to Dining_Table move to Dining_Sofa  then leave the apartment .,Move ( Dining_Table )  Move ( Dining_Sofa )  Move ( apartment )
Move to Bar  next detect Japanese_Dressing  get it .,Move ( Bar )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )
Go to Dining_Sofa find a person neayby  er follow a person .,Move ( Dining_Sofa )  Find ( person )  Follow ( person )
Go to Living_Table get Bath_Cleaner  exit from Visitor_Room okay .,Move (  Living_Table  )  grasp ( Bath_Cleaner )  Move ( Visitor_Room )
Would you move to Reception_Table take Cup_Star then come back .,Move ( Reception_Table )  Grasp ( Cup_Star )  Comeback ( )
Go to Dining_Room er find a person neayby bring Japanese_Tea from Dining_Table .,Move ( Dining_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Japanese_Tea )
Go to Reception_Table get Stick_Potato  exit from Dining_Room okay .,Move (  Reception_Table  )  grasp ( Stick_Potato )  Move ( Dining_Room )
Go to Sofa move to Bar take Red_Tea .,Move ( Sofa )  Move ( Bar )  Find ( Red_Tea )  Grasp ( Red_Tea )  Comeback ( )
Call a person then ask for an order get Brown_Tea from Kitchen_Table .,Say ( person )  Listen ( Brown_Tea )  Move ( Kitchen_Table )  Find ( Brown_Tea )  Grasp ( Brown_Tea )  Move ( Brown_Tea )  Place ( Brown_Tea ) 
Would you bring Dish_Cleaner from Living_Table go to Reception_Table go to Kitchen_Table  .,Move ( Living_Table )  Plcae ( Dish_Cleaner )  Move ( Reception_Table )  Move ( Reception_Table ) 
Well move to Bar grasp Cup_Noodle then come back .,Move ( Bar )  Move ( Cup_Noodle )  Comeback ( )
Move to Kitchen_Table get Green_Tea place it on Side_Table okay .,Move ( Kitchen_Table )  Grasp ( Green_Tea ) Move ( Side_Table )  Place ( Green_Tea )
Move to Sofa get Dish_Cleaner place it on Side_Table okay .,Move ( Sofa )  Grasp ( Dish_Cleaner ) Move ( Side_Table )  Place ( Dish_Cleaner )
Would you move to Reception_Table take Red_Tea then come back .,Move ( Reception_Table )  Grasp ( Red_Tea )  Comeback ( )
Well get Dish_Cleaner from Sofa go to Dining_Room go to Kitchen_Room .,Move ( Sofa )  Grasp ( Dish_Cleaner ) Move ( Dining_Room )  Move ( Kitchen_Room )
Well get Orange_Juice from Dining_Table go to Dining_Room move to Reception_Table .,Move ( Dining_Table )  Grasp ( Orange_Juice )  Move ( Dining_Room )  Move ( Reception_Table )
Go to Kitchen_Room next find Japanese_Dressing grasp it .,Move ( Kitchen_Room )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )
Go to Kitchen_Room grasp Cup_Noodle place it on Bar okay .,Move ( Kitchen_Room )  Grasp ( Cup_Noodle )  Move ( Bar )  Place ( Cup_Noodle )
Go to Living_Table  take Green_Tea put it on Reception_Table okay .,Move ( Living_Table ) Grasp ( Green_Tea )  Move ( Reception_Table )  Place ( Green_Tea )
Well move to Bar grasp Long_Potato then come back .,Move ( Bar )  Move ( Long_Potato )  Comeback ( )
Can you move to Sofa get Bleach then come back .,Move ( Sofa )  Grasp ( Bleach )  Comeback ( )
Go to Dining_Room go to Dining_Table  and exit from Living_Room .,Move ( Dining_Room )  Move ( Dining_Table )  Move ( Living_Room )
Can you move to Living_Table get Strawberry_Juice then come back .,Move ( Living_Table )  Grasp ( Strawberry_Juice )  Comeback ( )
Go to Sofa move to Living_Sofa take Red_Tea .,Move ( Sofa )  Move ( Living_Sofa )  Find ( Red_Tea )  Grasp ( Red_Tea )  Comeback ( )
Go to Dining_Room take Japanese_Dressing put it on Living_Sofa please .,Move ( Dining_Room )  Find ( Japanese_Dressing )  Grasp ( Japanese_Dressing )  Move ( Living_Sofa )  Place ( Japanese_Dressing )
Move to Kitchen_Table  grasp Bleach  leave the apartment please .,Move ( Kitchen_Table )  Grasp ( Bleach )  Move ( apartment )
Can you bring Cup_Noodle from Living_Sofa go to Dining_Room move to Living_Table .,Move ( Living_Sofa )  Grasp ( Cup_Noodle )  Move ( Dining_Room ) Move ( Living_Table )
Well get Korean_Soup from Bar go to Corridor move to Dining_Sofa .,Move ( Bar )  Grasp ( Korean_Soup )  Move ( Corridor )  Move ( Dining_Sofa )
Would you go to Dining_Room grasp Lemon_Tea er come back .,Move ( Dining_Room )  Find ( Lemon_Tea )  Comeback ( )
Go to Bar go to Corridor  and leave the apartment .,Move ( Bar ) Move ( Corridor ) Move ( apartment )
Well move to Dining_Table grasp Cup_Star then come back .,Move ( Dining_Table )  Move ( Cup_Star )  Comeback ( )
Go to Living_Room then find a person neayby bring Chip_Star from Living_Table .,Move ( Living_Room )  Find ( person )  Move ( Living_Table )  Grasp ( Chip_Star )
Go to Living_Room and find a person neayby bring Bath_Cleaner from Living_Table .,Move ( Living_Room )  Find ( person )  Move ( Living_Table )  Grasp ( Bath_Cleaner ) Move ( person )
Go to Living_Sofa find a person neayby  er follow a person .,Move ( Living_Sofa )  Find ( person )  Follow ( person )
Can you go to Kitchen_Room grasp Onion_Dressing  bring it to Dining_Table .,Move ( Kitchen_Room )  Grasp ( Onion_Dressing )  Move ( Dining_Table ) Grasp ( Onion_Dressing )  Move ( Kitchen_Room )
Would you go to Kitchen_Room grasp Seafood_Noodle er come back .,Move ( Kitchen_Room )  Find ( Seafood_Noodle )  Comeback ( )
Well move to Living_Table grasp Japanese_Tea then come back .,Move ( Living_Table )  Move ( Japanese_Tea )  Comeback ( )
Move to Reception_Table and detect Cloth_Cleaner get it .,Move ( Reception_Table )  Find ( Cloth_Cleaner )  Grasp ( Cloth_Cleaner )
Well go to Reception_Table  take Red_Potato finally come back .,Move ( Reception_Table )  Grasp ( Red_Potato )  Comeback ( )
Go to Corridor and find a person neayby bring Egg_Soup from Dining_Sofa .,Move ( Corridor )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Egg_Soup ) Move ( person )
Go to Dining_Room  find a person neayby  finally follow a person .,Move ( Dining_Room )  Find ( person )  Follow ( person )
Go to Dining_Room  go to Bar then exit the apartment .,Move ( Dining_Room )  Move ( Bar ) Move ( apartment )
Go to Dining_Table go to Corridor  and leave the apartment .,Move ( Dining_Table ) Move ( Corridor ) Move ( apartment )
Well move to Living_Table grasp Red_Potato then come back .,Move ( Living_Table )  Move ( Red_Potato )  Comeback ( )
Go to Visitor_Room er find a person neayby bring Onion_Dressing from Dining_Table .,Move ( Visitor_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Onion_Dressing )
Would you go to Sofa  take Pringles  bring it to Kitchen_Table .,Move ( Sofa )  Grasp ( Pringles )  Move ( Kitchen_Table )
Go to Bar then detect Chip_Star  take it .,Move ( Bar )  Find ( Chip_Star )  Grasp ( Chip_Star ) Move ( Chip_Star )
Move to Side_Table  get Orange_Juice  exit from Visitor_Room okay .,Move ( Side_Table )  grasp ( Orange_Juice )  Move ( Visitor_Room )
Go to Corridor  move to Dining_Table  then leave the apartment .,Move ( Corridor )  Move ( Dining_Table )  Move ( apartment )
Go to Visitor_Room go to Sofa  and exit from Kitchen_Room .,Move ( Visitor_Room )  Move ( Sofa )  Move ( Kitchen_Room )
Go to Living_Room get Chip_Star throw it into Dustbin please .,Move ( Living_Room )  Find ( Chip_Star )  Grasp ( Chip_Star )  Move ( Dustbin )  Place ( Dustbin )
Go to Dining_Sofa find a person neayby  er follow a person .,Move ( Dining_Sofa )  Find ( person )  Follow ( person )
Can you bring Chip_Star from Kitchen_Table go to Visitor_Room move to Reception_Table .,Move ( Kitchen_Table )  Grasp ( Chip_Star )  Move ( Visitor_Room ) Move ( Reception_Table )
Can you bring Onion_Dressing from Living_Table go to Living_Room move to Kitchen_Table .,Move ( Living_Table )  Grasp ( Onion_Dressing )  Move ( Living_Room ) Move ( Kitchen_Table )
Move to Dining_Table  next detect Brown_Tea  get it .,Move ( Dining_Table )  Find ( Brown_Tea )  Grasp ( Brown_Tea )
Can you bring Chip_Star from Dining_Sofa go to Visitor_Room move to Sofa .,Move ( Dining_Sofa )  Grasp ( Chip_Star )  Move ( Visitor_Room ) Move ( Sofa )
Go to Reception_Table get Pringles  exit from Visitor_Room okay .,Move (  Reception_Table  )  grasp ( Pringles )  Move ( Visitor_Room )
Go to Reception_Table  take Japanese_Tea put it on Living_Table okay .,Move ( Reception_Table ) Grasp ( Japanese_Tea )  Move ( Living_Table )  Place ( Japanese_Tea )
Go to Dining_Room go to Sofa  and exit from Kitchen_Room .,Move ( Dining_Room )  Move ( Sofa )  Move ( Kitchen_Room )
Call a person then ask for an order get Stick_Potato from Dining_Table .,Say ( person )  Listen ( Stick_Potato )  Move ( Dining_Table )  Find ( Stick_Potato )  Grasp ( Stick_Potato )  Move ( Stick_Potato )  Place ( Stick_Potato ) 
Go to Dining_Room grasp Stick_Potato place it on Dining_Sofa okay .,Move ( Dining_Room )  Grasp ( Stick_Potato )  Move ( Dining_Sofa )  Place ( Stick_Potato )
Go to Kitchen_Room then find a person neayby bring Cloth_Cleaner from Side_Table .,Move ( Kitchen_Room )  Find ( person )  Move ( Side_Table )  Grasp ( Cloth_Cleaner )
Would you go to Sofa  take Korean_Soup  bring it to Living_Sofa .,Move ( Sofa )  Grasp ( Korean_Soup )  Move ( Living_Sofa )
Go to Dining_Table find a person neayby  er follow a person .,Move ( Dining_Table )  Find ( person )  Follow ( person )
Go to Reception_Table get Seafood_Noodle  exit from Corridor okay .,Move (  Reception_Table  )  grasp ( Seafood_Noodle )  Move ( Corridor )
Go to Visitor_Room take Long_Potato put it on Side_Table please .,Move ( Visitor_Room )  Find ( Long_Potato )  Grasp ( Long_Potato )  Move ( Side_Table )  Place ( Long_Potato )
Well go to Dining_Sofa  take Egg_Soup  bring it to Living_Table .,Move (  Dining_Sofa )  Grasp ( Egg_Soup ) Move ( Living_Table )
Move to Kitchen_Table get Green_Tea place it on Side_Table okay .,Move ( Kitchen_Table )  Grasp ( Green_Tea ) Move ( Side_Table )  Place ( Green_Tea )
Go to Reception_Table take Green_Tea  leave the apartment please .,Move ( Reception_Table )  Grasp ( Green_Tea )  Move ( apartment )
Go to Bar go to Corridor  and exit the apartment .,Move ( Bar )  Move ( Bar )  Move ( apartment )
Would you bring Japanese_Tea from Dining_Sofa go to Kitchen_Table go to Living_Sofa  .,Move ( Dining_Sofa )  Plcae ( Japanese_Tea )  Move ( Kitchen_Table )  Move ( Kitchen_Table ) 
Can you bring Brown_Tea from Bar go to Corridor move to Dining_Sofa .,Move ( Bar )  Grasp ( Brown_Tea )  Move ( Corridor ) Move ( Dining_Sofa )
Can you bring Japanese_Tea from Dining_Table go to Kitchen_Room move to Bar .,Move ( Dining_Table )  Grasp ( Japanese_Tea )  Move ( Kitchen_Room ) Move ( Bar )
Go to Living_Room  go to Dining_Sofa er leave the apartment .,Move ( Living_Room )  Move ( Dining_Sofa ) Move ( apartment )
Can you bring Egg_Soup from Dining_Table go to Kitchen_Room move to Living_Sofa .,Move ( Dining_Table )  Grasp ( Egg_Soup )  Move ( Kitchen_Room ) Move ( Living_Sofa )
Go to Visitor_Room next find a person neayby get Bleach from Sofa .,Move ( Visitor_Room )  Find ( person )  Move ( Sofa )  Grasp ( Bleach )
Go to Corridor then find a person neayby bring Chip_Star from Bar .,Move ( Corridor )  Find ( person )  Move ( Bar )  Grasp ( Chip_Star )
Go to Sofa go to Corridor  and leave the apartment .,Move ( Sofa ) Move ( Corridor ) Move ( apartment )
Go to Kitchen_Table grasp Egg_Soup  leave the apartment please .,Move ( Kitchen_Table )  Grasp ( Egg_Soup )  Move ( apartment )
Well get Lemon_Tea from Living_Table go to Corridor move to Living_Sofa .,Move ( Living_Table )  Grasp ( Lemon_Tea )  Move ( Corridor )  Move ( Living_Sofa )
Go to Visitor_Room  go to Side_Table er leave the apartment .,Move ( Visitor_Room )  Move ( Side_Table ) Move ( apartment )
Go to Dining_Room  find a person neayby  finally follow a person .,Move ( Dining_Room )  Find ( person )  Follow ( person )
Go to Living_Table  take Onion_Dressing put it on Reception_Table okay .,Move ( Living_Table ) Grasp ( Onion_Dressing )  Move ( Reception_Table )  Place ( Onion_Dressing )
Go to Corridor  move to Kitchen_Table  finally leave the apartment .,Move ( Corridor )  Move ( Kitchen_Table ) Move ( apartment )
Move to Living_Sofa  go to Living_Table then exit the apartment .,Move ( Living_Sofa )  Move ( Living_Table )  Move ( apartment )
Go to Bar next detect Orange_Juice  take it .,Move ( Bar )  Find ( Orange_Juice )  Grasp ( Orange_Juice )
Go to Dining_Room get Dish_Cleaner throw it into Dustbin please .,Move ( Dining_Room )  Find ( Dish_Cleaner )  Grasp ( Dish_Cleaner )  Move ( Dustbin )  Place ( Dustbin )
Go to Living_Sofa move to Side_Table take Cloth_Cleaner .,Move ( Living_Sofa )  Move ( Side_Table )  Find ( Cloth_Cleaner )  Grasp ( Cloth_Cleaner )  Comeback ( )
Go to Living_Table go to Kitchen_Room  and leave the apartment .,Move ( Living_Table ) Move ( Kitchen_Room ) Move ( apartment )
Move to Living_Table  grasp Korean_Soup  leave the apartment please .,Move ( Living_Table )  Grasp ( Korean_Soup )  Move ( apartment )
Would you bring Stick_Potato from Sofa go to Reception_Table go to Dining_Sofa  .,Move ( Sofa )  Plcae ( Stick_Potato )  Move ( Reception_Table )  Move ( Reception_Table ) 
Go to Kitchen_Table move to Living_Sofa take Green_Tea .,Move ( Kitchen_Table )  Move ( Living_Sofa )  Find ( Green_Tea )  Grasp ( Green_Tea )  Comeback ( )
Go to Visitor_Room  go to Sofa er leave the apartment .,Move ( Visitor_Room )  Move ( Sofa ) Move ( apartment )
Go to Kitchen_Room  move to Dining_Table  then leave the apartment .,Move ( Kitchen_Room )  Move ( Dining_Table )  Move ( apartment )
Would you bring Cloth_Cleaner from Side_Table go to Dining_Sofa go to Bar  .,Move ( Side_Table )  Plcae ( Cloth_Cleaner )  Move ( Dining_Sofa )  Move ( Dining_Sofa ) 
Can you go to Visitor_Room grasp Long_Potato  bring it to Dining_Table .,Move ( Visitor_Room )  Grasp ( Long_Potato )  Move ( Dining_Table ) Grasp ( Long_Potato )  Move ( Visitor_Room )
Well move to Reception_Table grasp Orange_Juice then come back .,Move ( Reception_Table )  Move ( Orange_Juice )  Comeback ( )
Can you move to Kitchen_Table get Brown_Tea then come back .,Move ( Kitchen_Table )  Grasp ( Brown_Tea )  Comeback ( )
Go to Dining_Table  take Cup_Star put it on Bar okay .,Move ( Dining_Table ) Grasp ( Cup_Star )  Move ( Bar )  Place ( Cup_Star )
Go to Reception_Table then detect Lemon_Tea  take it .,Move ( Reception_Table )  Find ( Lemon_Tea )  Grasp ( Lemon_Tea ) Move ( Lemon_Tea )
Go to Visitor_Room next find a person neayby get Long_Potato from Dining_Sofa .,Move ( Visitor_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Long_Potato )
Well move to Dining_Table get Long_Potato and come back .,Move ( Dining_Table )  Grasp ( Long_Potato )  Move ( Dining_Table )  Grasp ( Long_Potato )  Comeback ( )
Go to Kitchen_Room get Bleach throw it into Dustbin please .,Move ( Kitchen_Room )  Find ( Bleach )  Grasp ( Bleach )  Move ( Dustbin )  Place ( Dustbin )
Go to Dining_Room next find a person neayby get Long_Potato from Dining_Table .,Move ( Dining_Room )  Find ( person )  Move ( Dining_Table )  Grasp ( Long_Potato )
Go to Dining_Room next find Lemon_Tea grasp it .,Move ( Dining_Room )  Find ( Lemon_Tea )  Grasp ( Lemon_Tea )
Would you go to Bar take Pringles er come back .,Move ( Bar )  Find ( Pringles )  Grasp ( Pringles )  Comeback ( )
Go to Corridor take Green_Tea put it on Sofa please .,Move ( Corridor )  Find ( Green_Tea )  Grasp ( Green_Tea )  Move ( Sofa )  Place ( Green_Tea )
Go to Living_Room next find a person neayby get Red_Potato from Bar .,Move ( Living_Room )  Find ( person )  Move ( Bar )  Grasp ( Red_Potato )
Would you move to Kitchen_Table take Stick_Potato then come back .,Move ( Kitchen_Table )  Grasp ( Stick_Potato )  Comeback ( )
Move to Sofa  next detect Pringles  get it .,Move ( Sofa )  Find ( Pringles )  Grasp ( Pringles )
Go to Kitchen_Room then find a person neayby bring Lemon_Tea from Dining_Sofa .,Move ( Kitchen_Room )  Find ( person )  Move ( Dining_Sofa )  Grasp ( Lemon_Tea )
Call a person then ask for an order get Strawberry_Juice from Sofa .,Say ( person )  Listen ( Strawberry_Juice )  Move ( Sofa )  Find ( Strawberry_Juice )  Grasp ( Strawberry_Juice )  Move ( Strawberry_Juice )  Place ( Strawberry_Juice ) 
Move to Sofa  grasp Brown_Tea  leave the apartment please .,Move ( Sofa )  Grasp ( Brown_Tea )  Move ( apartment )
Well go to Kitchen_Table  take Green_Tea finally come back .,Move ( Kitchen_Table )  Grasp ( Green_Tea )  Comeback ( )
Go to Reception_Table next detect Japanese_Tea  take it .,Move ( Reception_Table )  Find ( Japanese_Tea )  Grasp ( Japanese_Tea )
Go to Living_Room and find a person neayby bring Cloth_Cleaner from Living_Sofa .,Move ( Living_Room )  Find ( person )  Move ( Living_Sofa )  Grasp ( Cloth_Cleaner ) Move ( person )
Well move to Dining_Sofa get Strawberry_Juice and come back .,Move ( Dining_Sofa )  Grasp ( Strawberry_Juice )  Move ( Dining_Sofa )  Grasp ( Strawberry_Juice )  Comeback ( )
Would you bring Softner from Bar go to Living_Sofa go to Dining_Sofa  .,Move ( Bar )  Plcae ( Softner )  Move ( Living_Sofa )  Move ( Living_Sofa ) 
Move to Dining_Sofa get Japanese_Tea place it on Kitchen_Table okay .,Move ( Dining_Sofa )  Grasp ( Japanese_Tea ) Move ( Kitchen_Table )  Place ( Japanese_Tea )
Would you bring Cup_Noodle from Reception_Table go to Side_Table go to Dining_Table  .,Move ( Reception_Table )  Plcae ( Cup_Noodle )  Move ( Side_Table )  Move ( Side_Table ) 
Would you bring Chip_Star from Dining_Sofa go to Dining_Table go to Sofa  .,Move ( Dining_Sofa )  Plcae ( Chip_Star )  Move ( Dining_Table )  Move ( Dining_Table ) 
Go to Kitchen_Room  go to Living_Table then exit the apartment .,Move ( Kitchen_Room )  Move ( Living_Table ) Move ( apartment )
Go to Living_Room  move to Reception_Table  finally leave the apartment .,Move ( Living_Room )  Move ( Reception_Table ) Move ( apartment )
Move to Dining_Table and detect Strawberry_Juice get it .,Move ( Dining_Table )  Find ( Strawberry_Juice )  Grasp ( Strawberry_Juice )
Go to Reception_Table  take Red_Potato put it on Dining_Sofa okay .,Move ( Reception_Table ) Grasp ( Red_Potato )  Move ( Dining_Sofa )  Place ( Red_Potato )
Can you move to Reception_Table get Cloth_Cleaner then come back .,Move ( Reception_Table )  Grasp ( Cloth_Cleaner )  Comeback ( )
Go to Bar take Bleach  leave the apartment please .,Move ( Bar )  Grasp ( Bleach )  Move ( apartment )
Well get Orange_Juice from Living_Sofa go to Corridor go to Kitchen_Room .,Move ( Living_Sofa )  Grasp ( Orange_Juice ) Move ( Corridor )  Move ( Kitchen_Room )
Would you bring Brown_Tea from Dining_Table go to Living_Table go to Reception_Table  .,Move ( Dining_Table )  Plcae ( Brown_Tea )  Move ( Living_Table )  Move ( Living_Table ) 
Would you bring Seafood_Noodle from Kitchen_Table go to Dining_Table go to Living_Table  .,Move ( Kitchen_Table )  Plcae ( Seafood_Noodle )  Move ( Dining_Table )  Move ( Dining_Table ) 
Go to Living_Room  go to Kitchen_Table then exit the apartment .,Move ( Living_Room )  Move ( Kitchen_Table ) Move ( apartment )
Well go to Kitchen_Table  take Korean_Soup  bring it to Sofa .,Move (  Kitchen_Table )  Grasp ( Korean_Soup ) Move ( Sofa )
Move to Reception_Table  next detect Green_Tea  get it .,Move ( Reception_Table )  Find ( Green_Tea )  Grasp ( Green_Tea )
Go to Dining_Sofa next detect Red_Potato  take it .,Move ( Dining_Sofa )  Find ( Red_Potato )  Grasp ( Red_Potato )
Would you go to Living_Sofa  take Japanese_Dressing  bring it to Sofa .,Move ( Living_Sofa )  Grasp ( Japanese_Dressing )  Move ( Sofa )
Would you go to Visitor_Room grasp Pringles finally come back .,Move ( Visitor_Room )  Grasp ( Pringles ) Comeback ( )
Would you go to Side_Table  take Cup_Star  bring it to Dining_Sofa .,Move ( Side_Table )  Grasp ( Cup_Star )  Move ( Dining_Sofa )
Go to Living_Room grasp Japanese_Tea throw it into Dustbin please .,Move ( Living_Room )  Grasp ( Japanese_Tea )  Move ( Dustbin )  Place ( Japanese_Tea ) 
Well get Bath_Cleaner from Side_Table go to Kitchen_Room go to Living_Room .,Move ( Side_Table )  Grasp ( Bath_Cleaner ) Move ( Kitchen_Room )  Move ( Living_Room )
Go to Kitchen_Room then find a person neayby bring Egg_Soup from Reception_Table .,Move ( Kitchen_Room )  Find ( person )  Move ( Reception_Table )  Grasp ( Egg_Soup )
Well get Bleach from Reception_Table go to Kitchen_Room go to Corridor .,Move ( Reception_Table )  Grasp ( Bleach ) Move ( Kitchen_Room )  Move ( Corridor )
Move to Dining_Table and detect Green_Tea get it .,Move ( Dining_Table )  Find ( Green_Tea )  Grasp ( Green_Tea )
Would you bring Red_Tea from Sofa go to Side_Table go to Bar  .,Move ( Sofa )  Plcae ( Red_Tea )  Move ( Side_Table )  Move ( Side_Table ) 
Would you bring Lemon_Tea from Side_Table go to Bar go to Living_Table  .,Move ( Side_Table )  Plcae ( Lemon_Tea )  Move ( Bar )  Move ( Bar ) 
Move to Reception_Table  get Seafood_Noodle  exit from Visitor_Room okay .,Move ( Reception_Table )  grasp ( Seafood_Noodle )  Move ( Visitor_Room )
Call a person then ask for an order get Korean_Soup from Reception_Table .,Say ( person )  Listen ( Korean_Soup )  Move ( Reception_Table )  Find ( Korean_Soup )  Grasp ( Korean_Soup )  Move ( Korean_Soup )  Place ( Korean_Soup ) 
Well go to Dining_Table  take Korean_Soup  bring it to Dining_Sofa .,Move (  Dining_Table )  Grasp ( Korean_Soup ) Move ( Dining_Sofa )
Go to Living_Table go to Corridor  and leave the apartment .,Move ( Living_Table ) Move ( Corridor ) Move ( apartment )
Would you go to Living_Room grasp Onion_Dressing finally come back .,Move ( Living_Room )  Grasp ( Onion_Dressing ) Comeback ( )
Go to Dining_Sofa find a person neayby  er follow a person .,Move ( Dining_Sofa )  Find ( person )  Follow ( person )
Go to Dining_Room next find a person neayby get Chip_Star from Reception_Table .,Move ( Dining_Room )  Find ( person )  Move ( Reception_Table )  Grasp ( Chip_Star )
Well go to Side_Table  take Cloth_Cleaner  bring it to Dining_Sofa .,Move (  Side_Table )  Grasp ( Cloth_Cleaner ) Move ( Dining_Sofa )
Go to Side_Table grasp Red_Tea  leave the apartment please .,Move ( Side_Table )  Grasp ( Red_Tea )  Move ( apartment )
Would you go to Dining_Room grasp Strawberry_Juice finally come back .,Move ( Dining_Room )  Grasp ( Strawberry_Juice ) Comeback ( )
Go to Dining_Room er find a person neayby bring Seafood_Noodle from Sofa .,Move ( Dining_Room )  Find ( person )  Move ( Sofa )  Grasp ( Seafood_Noodle )
Go to Dining_Room take Long_Potato put it on Reception_Table please .,Move ( Dining_Room )  Find ( Long_Potato )  Grasp ( Long_Potato )  Move ( Reception_Table )  Place ( Long_Potato )
Go to Kitchen_Room  go to Kitchen_Table then exit the apartment .,Move ( Kitchen_Room )  Move ( Kitchen_Table ) Move ( apartment )
Go to Kitchen_Table move to Bar  then leave the apartment .,Move ( Kitchen_Table )  Move ( Bar )  Move ( apartment )
Move to Kitchen_Table and detect Dish_Cleaner get it .,Move ( Kitchen_Table )  Find ( Dish_Cleaner )  Grasp ( Dish_Cleaner )
Move to Kitchen_Table  grasp Brown_Tea  leave the apartment please .,Move ( Kitchen_Table )  Grasp ( Brown_Tea )  Move ( apartment )
Go to Visitor_Room and find a person neayby bring Cup_Noodle from Living_Sofa .,Move ( Visitor_Room )  Find ( person )  Move ( Living_Sofa )  Grasp ( Cup_Noodle ) Move ( person )
Go to Corridor next find a person neayby get Red_Potato from Bar .,Move ( Corridor )  Find ( person )  Move ( Bar )  Grasp ( Red_Potato )
Well get Softner from Side_Table go to Living_Room go to Corridor .,Move ( Side_Table )  Grasp ( Softner ) Move ( Living_Room )  Move ( Corridor )
Go to Corridor next find Pringles grasp it .,Move ( Corridor )  Find ( Pringles )  Grasp ( Pringles )
Would you bring Strawberry_Juice from Kitchen_Table go to Side_Table go to Reception_Table  .,Move ( Kitchen_Table )  Plcae ( Strawberry_Juice )  Move ( Side_Table )  Move ( Side_Table ) 
Move to Dining_Sofa get Dish_Cleaner place it on Living_Table okay .,Move ( Dining_Sofa )  Grasp ( Dish_Cleaner ) Move ( Living_Table )  Place ( Dish_Cleaner )
Go to Living_Table move to Living_Sofa take Pringles .,Move ( Living_Table )  Move ( Living_Sofa )  Find ( Pringles )  Grasp ( Pringles )  Comeback ( )
Go to Corridor  move to Living_Sofa  then leave the apartment .,Move ( Corridor )  Move ( Living_Sofa )  Move ( apartment )
Well go to Living_Sofa  take Brown_Tea finally come back .,Move ( Living_Sofa )  Grasp ( Brown_Tea )  Comeback ( )
Go to Living_Room grasp Cloth_Cleaner throw it into Dustbin please .,Move ( Living_Room )  Grasp ( Cloth_Cleaner )  Move ( Dustbin )  Place ( Cloth_Cleaner ) 
Move to Living_Sofa  go to Sofa then exit the apartment .,Move ( Living_Sofa )  Move ( Sofa )  Move ( apartment )
Go to Kitchen_Room grasp Softner place it on Side_Table okay .,Move ( Kitchen_Room )  Grasp ( Softner )  Move ( Side_Table )  Place ( Softner )
Go to Dining_Table grasp Brown_Tea  leave the apartment please .,Move ( Dining_Table )  Grasp ( Brown_Tea )  Move ( apartment )
Go to Dining_Sofa find a person neayby  er follow a person .,Move ( Dining_Sofa )  Find ( person )  Follow ( person )
Go to Corridor grasp Chip_Star place it on Kitchen_Table okay .,Move ( Corridor )  Grasp ( Chip_Star )  Move ( Kitchen_Table )  Place ( Chip_Star )
Can you go to Kitchen_Room grasp Bath_Cleaner  bring it to Side_Table .,Move ( Kitchen_Room )  Grasp ( Bath_Cleaner )  Move ( Side_Table ) Grasp ( Bath_Cleaner )  Move ( Kitchen_Room )
Go to Corridor next find a person neayby get Japanese_Tea from Side_Table .,Move ( Corridor )  Find ( person )  Move ( Side_Table )  Grasp ( Japanese_Tea )
Go to Kitchen_Room  move to Living_Sofa  finally leave the apartment .,Move ( Kitchen_Room )  Move ( Living_Sofa ) Move ( apartment )
Can you bring Bath_Cleaner from Bar go to Kitchen_Room move to Sofa .,Move ( Bar )  Grasp ( Bath_Cleaner )  Move ( Kitchen_Room ) Move ( Sofa )
Go to Kitchen_Table move to Living_Sofa  then leave the apartment .,Move ( Kitchen_Table )  Move ( Living_Sofa )  Move ( apartment )
