data,labeldata
Go to Kitchen_Table go to Living_Room and leave the apartment .,Move ( Kitchen_Table ) Move ( Living_Room ) Move ( apartment )
Go to Living_Room next find a person neayby get Dish_Cleaner from Reception_Table .,Move ( Living_Room ) Find ( person ) Move ( Reception_Table ) Grasp ( Dish_Cleaner )
Go to Corridor and find a person neayby bring Stick_Potato from Living_Sofa .,Move ( Corridor ) Find ( person Corridor ) Move ( Living_Sofa ) Grasp ( Stick_Potato ) Move ( person )
Go to lobby Grasp toy_duck place it on Sofa okay .,Move ( lobby ) Grasp ( toy_duck ) Move ( Sofa ) Place ( toy_duck Sofa )
Well go to Side_Table take dog_doll finally come back .,Move ( Side_Table ) Grasp ( dog_doll ) Move ( HERE )
Go to Sofa get rabbit_doll exit from Corridor okay .,Move ( Sofa ) Find ( rabbit_doll Sofa ) Grasp ( rabbit_doll ) Move ( Corridor )
Can you go to Dining_Room get Japanese_Tea then come back .,Move ( Dining_Room ) Find ( Japanese_Tea Dining_Room ) Grasp ( Japanese_Tea ) Move ( HERE )
Go to Living_Room get ground_pepper throw it into Dustbin please .,Move ( Living_Room ) Find ( ground_pepper Living_Room ) Grasp ( ground_pepper ) Move ( Dustbin ) Place ( ground_pepper Dustbin )
Go to Sofa and find a person neayby bring dog_doll from Dining_Table .,Move ( Sofa ) Find ( dog_doll Sofa ) Grasp ( dog_doll ) Find ( pesron Sofa ) Plcae ( dog_doll PERSON )
Would you go to Side_Table take Orange_Juice bring it to Dining_Sofa .,Move ( Side_Table ) Find ( Orange_Juice Side_Table ) Grasp ( Orange_Juice ) Move ( Dining_Sofa )
Can you go to Corridor get toy_duck then come back .,Move ( Corridor ) Find ( toy_duck Corridor ) Grasp ( toy_duck ) Move ( HERE )
Would you go to Corridor Grasp cigarette er come back .,Move ( Corridor ) Find ( cigarette Corridor ) Move ( HERE )
Can you bring dog_doll from Living_Sofa go to Visitor_Room move to Bar .,Move ( Living_Sofa ) Find ( dog_doll Living_Sofa ) Grasp ( dog_doll ) Move ( Visitor_Room ) ( Bar )
Would you move to Reception_Table Grasp Orange_Juice and come back .,Move ( Reception_Table ) Grasp ( Orange_Juice ) Move ( HERE )
Well go to Reception_Table take salt finally come back .,Move ( Reception_Table ) Grasp ( salt ) Move ( HERE )
Well go to Sofa take Chip_Star bring it to Kitchen_Table .,Move ( Sofa ) Find ( Chip_Star Sofa ) Grasp ( Chip_Star ) Move ( Kitchen_Table )
Go to Corridor then find a person neayby bring rubik's_cube from Bar .,Move ( Corridor ) Find ( person Corridor ) Move ( Bar ) Grasp ( rubik's_cube )
Move to Reception_Table find a person neayby then follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( pesron )
Go to kitchen go to Kitchen_Table er leave the apartment .,Move ( kitchen ) Move ( Kitchen_Table ) Move ( apartment )
Go to Dining_Room and find a person neayby bring spray_bottle from Kitchen_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Kitchen_Table ) Grasp ( spray_bottle ) Move ( person )
Would you move to Living_Table Grasp Seafood_Noodle and come back .,Move ( Living_Table ) Grasp ( Seafood_Noodle ) Move ( HERE )
Go to Reception_Table take spray_bottle put it on Dining_Table okay .,Move ( Reception_Table ) Grasp ( spray_bottle ) Move ( Dining_Table ) Place ( spray_bottle Reception_Table )
Move to Kitchen_Table Grasp pink_cup leave the apartment please .,Move ( Kitchen_Table ) Find ( pink_cup Kitchen_Table ) Grasp ( pink_cup ) Move ( apartment )
Go to Dining_Table get spray_bottle exit from Kitchen_Room okay .,Move ( Dining_Table ) Find ( spray_bottle Dining_Table ) Grasp ( spray_bottle ) Move ( Kitchen_Room )
Would you go to Dining_Sofa get Cup_Star carry it to Sofa .,Move ( Dining_Sofa ) Find ( Cup_Star Dining_Sofa ) Grasp ( Cup_Star ) Move ( Sofa )
Can you go to lobby Grasp Stick_Potato bring it to Kitchen_Table .,Move ( lobby ) Find ( Stick_Potato lobby ) Grasp ( Stick_Potato ) Move ( Kitchen_Table ) Find ( Stick_Potato Kitchen_Table ) Grasp ( Stick_Potato ) Move ( lobby )
Go to kitchen and find a person neayby bring tumbler from Reception_Table .,Move ( kitchen ) Find ( person kitchen ) Move ( Reception_Table ) Grasp ( tumbler ) Move ( person )
Go to Reception_Table and detect hourglass Grasp it .,Move ( Reception_Table ) Find ( hourglass Reception_Table ) Grasp ( hourglass ) 
Move to Reception_Table get empty_ketchup place it on Dining_Table okay .,Move ( Reception_Table ) Find ( empty_ketchup Reception_Table ) Grasp ( empty_ketchup ) Move ( Dining_Table ) Place ( empty_ketchup Reception_Table )
Go to Reception_Table move to Dining_Table take Bath_Cleaner .,Move ( Reception_Table ) Move ( Dining_Table ) Find ( Bath_Cleaner Reception_Table ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to kitchen get apple throw it into Dustbin please .,Move ( kitchen ) Find ( apple kitchen ) Grasp ( apple ) Move ( Dustbin ) Place ( apple Dustbin )
Would you go to Kitchen_Table take Strawberry_Juice bring it to Living_Sofa .,Move ( Kitchen_Table ) Find ( Strawberry_Juice Kitchen_Table ) Grasp ( Strawberry_Juice ) Move ( Living_Sofa )
Go to Dining_Table and detect Stick_Potato Grasp it .,Move ( Dining_Table ) Find ( Stick_Potato Dining_Table ) Grasp ( Stick_Potato ) 
Go to Bar get Korean_Soup exit from Living_Room okay .,Move ( Bar ) Find ( Korean_Soup Bar ) Grasp ( Korean_Soup ) Move ( Living_Room )
Go to lobby take Bleach put it on Sofa please .,Move ( lobby ) Find ( Bleach lobby ) Grasp ( Bleach ) Move ( Sofa ) Place ( Bleach Sofa )
Go to Visitor_Room next find Stick_Potato Grasp it .,Move ( Visitor_Room ) Find ( Stick_Potato Visitor_Room ) Grasp ( Stick_Potato )
Would you move to Dining_Table take Blue_Potato then come back .,Move ( Dining_Table ) Find ( Blue_Potato Dining_Table ) Grasp ( Blue_Potato ) Move ( HERE )
Go to Living_Room get dog_doll throw it into Dustbin please .,Move ( Living_Room ) Find ( dog_doll Living_Room ) Grasp ( dog_doll ) Move ( Dustbin ) Place ( dog_doll Dustbin )
Go to Living_Room go to Kitchen_Table and exit from Corridor .,Move ( Living_Room ) Move ( Kitchen_Table ) Move ( Corridor )
Go to Kitchen_Room go to Dining_Sofa and exit from bed_room .,Move ( Kitchen_Room ) Move ( Dining_Sofa ) Move ( bed_room )
Go to Kitchen_Room find a person neayby finally follow a person .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Follow ( person )
Go to Living_Room er find a person neayby bring canned_juice from Reception_Table .,Move ( Living_Room ) Find ( person Living_Room ) Move ( Reception_Table ) Grasp ( canned_juice )
Move to Living_Sofa go to Bar then exit the apartment .,Move ( Living_Sofa ) Move ( Bar ) Move ( apartment )
Go to Dining_Room take soysauce place it on Reception_Table okay .,Move ( Dining_Room ) Find ( soysauce Dining_Room ) Grasp ( soysauce ) Move ( Reception_Table )
Would you bring cigarette from Living_Sofa go to Kitchen_Table go to Living_Table .,Move ( Living_Sofa ) Place ( cigarette Living_Sofa ) Move ( Kitchen_Table ) Move ( Kitchen_Table ) 
Go to Reception_Table and find a person neayby bring empty_plastic_bottle from Dining_Table .,Move ( Reception_Table ) Find ( empty_plastic_bottle Reception_Table ) Grasp ( empty_plastic_bottle ) Find ( pesron Reception_Table ) Plcae ( empty_plastic_bottle PERSON )
Well go to Dining_Table take toy_duck bring it to Side_Table .,Move ( Dining_Table ) Find ( toy_duck Dining_Table ) Grasp ( toy_duck ) Move ( Side_Table )
Go to Dining_Room take twin_bell_alarm_clock place it on Side_Table okay .,Move ( Dining_Room ) Find ( twin_bell_alarm_clock Dining_Room ) Grasp ( twin_bell_alarm_clock ) Move ( Side_Table )
Go to Living_Table go to Dining_Room and leave the apartment .,Move ( Living_Table ) Move ( Dining_Room ) Move ( apartment )
Move to Living_Sofa find a person neayby then follow a person .,Move ( Living_Sofa ) Find ( person Living_Sofa ) Follow ( pesron )
Would you go to Living_Sofa take rubik's_cube bring it to Reception_Table .,Move ( Living_Sofa ) Find ( rubik's_cube Living_Sofa ) Grasp ( rubik's_cube ) Move ( Reception_Table )
Go to kitchen go to Dining_Table then exit the apartment .,Move ( kitchen ) Move ( Dining_Table ) Move ( apartment )
Would you go to Reception_Table take rubik's_cube bring it to Side_Table .,Move ( Reception_Table ) Find ( rubik's_cube Reception_Table ) Grasp ( rubik's_cube ) Move ( Side_Table )
Move to Kitchen_Table get cigarette exit from Living_Room okay .,Move ( Kitchen_Table ) Find ( cigarette Kitchen_Table ) Grasp ( cigarette ) Move ( Living_Room )
Would you move to Living_Table get filled_ketchup bring it to Kitchen_Table .,Move ( Living_Table ) Find ( filled_ketchup Living_Table ) Grasp ( filled_ketchup ) Move ( Kitchen_Table )
Go to Reception_Table Grasp twin_bell_alarm_clock leave the apartment please .,Move ( Reception_Table ) Grasp ( twin_bell_alarm_clock ) Move ( apartment )
Go to Living_Room Grasp filled_ketchup throw it into Dustbin okay .,Move ( Living_Room ) Find ( filled_ketchup Living_Room ) Grasp ( filled_ketchup ) Move ( Dustbin ) Place ( filled_ketchup Dustbin ) 
Move to Kitchen_Table and detect bell_pepper get it .,Move ( Kitchen_Table ) Find ( bell_pepper Kitchen_Table ) Grasp ( bell_pepper )
Would you go to lobby Grasp Red_Potato er come back .,Move ( lobby ) Find ( Red_Potato lobby ) Move ( HERE )
Go to Kitchen_Room next find Red_Potato take it .,Move ( Kitchen_Room ) Find ( Red_Potato Kitchen_Room ) Grasp ( Red_Potato ) 
Can you bring Green_Tea from Kitchen_Table go to Living_Room move to Dining_Table .,Move ( Kitchen_Table ) Find ( Green_Tea Kitchen_Table ) Grasp ( Green_Tea ) Move ( Living_Room ) ( Dining_Table )
Go to Dining_Room go to Reception_Table er leave the apartment .,Move ( Dining_Room ) Move ( Reception_Table ) Move ( apartment )
Go to Kitchen_Room Grasp empty_plastic_bottle place it on Reception_Table okay .,Move ( Kitchen_Room ) Grasp ( empty_plastic_bottle ) Move ( Reception_Table ) Place ( empty_plastic_bottle Reception_Table )
Would you move to Living_Sofa get Brown_Tea bring it to Kitchen_Table .,Move ( Living_Sofa ) Find ( Brown_Tea Living_Sofa ) Grasp ( Brown_Tea ) Move ( Kitchen_Table )
Go to lobby find a person neayby finally follow a person .,Move ( lobby ) Find ( person lobby ) Follow ( person )
Go to Living_Sofa take Cup_Star put it on Bar please .,Move ( Living_Sofa ) Find ( Cup_Star Living_Sofa ) Grasp ( Cup_Star ) Plcae ( Cup_Star Bar )
Go to Kitchen_Table and detect cigarette Grasp it .,Move ( Kitchen_Table ) Find ( cigarette Kitchen_Table ) Grasp ( cigarette ) 
Would you go to Side_Table take Chip_Star er come back .,Move ( Side_Table ) Find ( Chip_Star Side_Table ) Grasp ( Chip_Star ) Move ( HERE )
Go to Dining_Sofa and find a person neayby bring Chip_Star from Side_Table .,Move ( Dining_Sofa ) Find ( Chip_Star Dining_Sofa ) Grasp ( Chip_Star ) Find ( pesron Dining_Sofa ) Plcae ( Chip_Star PERSON )
Go to Bar find a person neayby er follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( person )
Go to Living_Room get twin_bell_alarm_clock throw it into Dustbin please .,Move ( Living_Room ) Find ( twin_bell_alarm_clock Living_Room ) Grasp ( twin_bell_alarm_clock ) Move ( Dustbin ) Place ( twin_bell_alarm_clock Dustbin )
Move to Dining_Sofa go to Living_Table then exit the apartment .,Move ( Dining_Sofa ) Move ( Living_Table ) Move ( apartment )
Well get Stick_Potato from Sofa go to kitchen move to Reception_Table .,Move ( Sofa ) Grasp ( Stick_Potato ) Move ( kitchen ) Move ( Reception_Table )
Go to Visitor_Room move to Dining_Table finally leave the apartment .,Move ( Visitor_Room ) Move ( Dining_Table ) Move ( apartment )
Go to Living_Table move to Dining_Sofa then leave the apartment .,Move ( Living_Table ) Move ( Dining_Sofa ) Move ( apartment )
Can you bring rabbit_doll from Dining_Table go to Dining_Room move to Kitchen_Table .,Move ( Dining_Table ) Find ( rabbit_doll Dining_Table ) Grasp ( rabbit_doll ) Move ( Dining_Room ) ( Kitchen_Table )
Go to lobby move to Sofa finally leave the apartment .,Move ( lobby ) Move ( Sofa ) Move ( apartment )
Go to Side_Table take cubic_clock put it on Kitchen_Table okay .,Move ( Side_Table ) Grasp ( cubic_clock ) Move ( Kitchen_Table ) Place ( cubic_clock Side_Table )
Go to Living_Room get Long_Potato throw it into Dustbin please .,Move ( Living_Room ) Find ( Long_Potato Living_Room ) Grasp ( Long_Potato ) Move ( Dustbin ) Place ( Long_Potato Dustbin )
Would you move to Side_Table Grasp Korean_Soup and come back .,Move ( Side_Table ) Grasp ( Korean_Soup ) Move ( HERE )
Go to Side_Table and find a person neayby bring Chip_Star from Bar .,Move ( Side_Table ) Find ( Chip_Star Side_Table ) Grasp ( Chip_Star ) Find ( pesron Side_Table ) Plcae ( Chip_Star PERSON )
Go to Side_Table Grasp soysauce leave the apartment please .,Move ( Side_Table ) Grasp ( soysauce ) Move ( apartment )
Go to Dining_Table Grasp cigarette leave the apartment please .,Move ( Dining_Table ) Grasp ( cigarette ) Move ( apartment )
Would you move to Kitchen_Table take Bath_Cleaner then come back .,Move ( Kitchen_Table ) Find ( Bath_Cleaner Kitchen_Table ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to Reception_Table next detect filled_plastic_bottle take it .,Move ( Reception_Table ) Find ( filled_plastic_bottle Reception_Table ) Grasp ( filled_plastic_bottle )
Go to Dining_Room next find Long_Potato take it .,Move ( Dining_Room ) Find ( Long_Potato Dining_Room ) Grasp ( Long_Potato ) 
Would you move to Side_Table Grasp dog_doll and come back .,Move ( Side_Table ) Grasp ( dog_doll ) Move ( HERE )
Would you move to Dining_Sofa get Korean_Soup bring it to Reception_Table .,Move ( Dining_Sofa ) Find ( Korean_Soup Dining_Sofa ) Grasp ( Korean_Soup ) Move ( Reception_Table )
Go to bed_room then find a person neayby bring bear_doll from Living_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Living_Table ) Grasp ( bear_doll )
Would you go to Kitchen_Room Grasp bell_pepper er come back .,Move ( Kitchen_Room ) Find ( bell_pepper Kitchen_Room ) Move ( HERE )
Can you go to Living_Room get toy_duck then come back .,Move ( Living_Room ) Find ( toy_duck Living_Room ) Grasp ( toy_duck ) Move ( HERE )
Go to Dining_Room go to Bar and exit from Living_Room .,Move ( Dining_Room ) Move ( Bar ) Move ( Living_Room )
Go to bed_room and find a person neayby bring Japanese_Dressing from Living_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Living_Table ) Grasp ( Japanese_Dressing ) Move ( person )
Would you go to Kitchen_Room Grasp Egg_Soup er come back .,Move ( Kitchen_Room ) Find ( Egg_Soup Kitchen_Room ) Move ( HERE )
Go to Sofa find a person neayby finally follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( person )
Go to Sofa Grasp soysauce leave the apartment please .,Move ( Sofa ) Grasp ( soysauce ) Move ( apartment )
Go to kitchen and find a person neayby bring empty_ketchup from Bar .,Move ( kitchen ) Find ( person kitchen ) Move ( Bar ) Grasp ( empty_ketchup ) Move ( person )
Go to Dining_Room take Strawberry_Juice place it on Reception_Table okay .,Move ( Dining_Room ) Find ( Strawberry_Juice Dining_Room ) Grasp ( Strawberry_Juice ) Move ( Reception_Table )
Would you go to Side_Table take ground_pepper er come back .,Move ( Side_Table ) Find ( ground_pepper Side_Table ) Grasp ( ground_pepper ) Move ( HERE )
Would you go to kitchen Grasp Japanese_Tea er come back .,Move ( kitchen ) Find ( Japanese_Tea kitchen ) Move ( HERE )
Well move to Bar Grasp Japanese_Tea then come back .,Move ( Bar ) Move ( Japanese_Tea ) Move ( HERE )
Go to Kitchen_Table take tumbler put it on Dining_Sofa okay .,Move ( Kitchen_Table ) Grasp ( tumbler ) Move ( Dining_Sofa ) Place ( tumbler Kitchen_Table )
Go to Dining_Room and find a person neayby bring filled_plastic_bottle from Sofa .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Sofa ) Grasp ( filled_plastic_bottle ) Move ( person )
Would you bring Stick_Potato from Side_Table move to Reception_Table go to bed_room .,Move ( Side_Table ) Find ( Stick_Potato Side_Table ) Move ( Reception_Table ) Move ( bed_room )
Would you move to Reception_Table get Brown_Tea bring it to Side_Table .,Move ( Reception_Table ) Find ( Brown_Tea Reception_Table ) Grasp ( Brown_Tea ) Move ( Side_Table )
Well move to Reception_Table get Egg_Soup and come back .,Move ( Reception_Table ) Grasp ( Egg_Soup ) Move ( Reception_Table ) Grasp ( Egg_Soup ) Move ( HERE )
Go to bed_room go to Side_Table then exit the apartment .,Move ( bed_room ) Move ( Side_Table ) Move ( apartment )
Would you bring filled_ketchup from Bar move to Dining_Table go to Visitor_Room .,Move ( Bar ) Find ( filled_ketchup Bar ) Move ( Dining_Table ) Move ( Visitor_Room )
Well go to Living_Table take Orange_Juice bring it to Sofa .,Move ( Living_Table ) Find ( Orange_Juice Living_Table ) Grasp ( Orange_Juice ) Move ( Sofa )
Go to Kitchen_Table and detect cubic_clock Grasp it .,Move ( Kitchen_Table ) Find ( cubic_clock Kitchen_Table ) Grasp ( cubic_clock ) 
Can you move to Living_Table get dog_doll then come back .,Move ( Living_Table ) Grasp ( dog_doll ) Move ( HERE )
Go to Dining_Room next find Bath_Cleaner Grasp it .,Move ( Dining_Room ) Find ( Bath_Cleaner Dining_Room ) Grasp ( Bath_Cleaner )
Go to Kitchen_Room Grasp rubik's_cube throw it into Dustbin okay .,Move ( Kitchen_Room ) Find ( rubik's_cube Kitchen_Room ) Grasp ( rubik's_cube ) Move ( Dustbin ) Place ( rubik's_cube Dustbin ) 
Can you go to bed_room Grasp Bleach bring it to Sofa .,Move ( bed_room ) Find ( Bleach bed_room ) Grasp ( Bleach ) Move ( Sofa ) Find ( Bleach Sofa ) Grasp ( Bleach ) Move ( bed_room )
Go to Living_Sofa Grasp Cloth_Cleaner leave the apartment please .,Move ( Living_Sofa ) Grasp ( Cloth_Cleaner ) Move ( apartment )
Go to Dining_Room er find a person neayby bring cubic_clock from Reception_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Reception_Table ) Grasp ( cubic_clock )
Go to Dining_Room move to Sofa then leave the apartment .,Move ( Dining_Room ) Move ( Sofa ) Move ( apartment )
Would you bring Cup_Noodle from Reception_Table go to Side_Table go to Bar .,Move ( Reception_Table ) Place ( Cup_Noodle Reception_Table ) Move ( Side_Table ) Move ( Side_Table ) 
Go to bed_room next find camera Grasp it .,Move ( bed_room ) Find ( camera bed_room ) Grasp ( camera )
Go to Kitchen_Table find a person neayby finally follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Move to Living_Table Grasp Onion_Dressing leave the apartment please .,Move ( Living_Table ) Find ( Onion_Dressing Living_Table ) Grasp ( Onion_Dressing ) Move ( apartment )
Call a person then ask for an order get camera from Bar .,Say ( person ) Listen ( camera ) Move ( Bar ) Find ( camera Bar ) Grasp ( camera ) Move ( camera ) Place ( camera Bar ) 
Go to lobby take Stick_Potato place it on Living_Sofa okay .,Move ( lobby ) Find ( Stick_Potato lobby ) Grasp ( Stick_Potato ) Move ( Living_Sofa )
Go to lobby go to Bar and exit from Visitor_Room .,Move ( lobby ) Move ( Bar ) Move ( Visitor_Room )
Go to Kitchen_Room move to Side_Table then leave the apartment .,Move ( Kitchen_Room ) Move ( Side_Table ) Move ( apartment )
Go to Kitchen_Table go to Dining_Room and leave the apartment .,Move ( Kitchen_Table ) Move ( Dining_Room ) Move ( apartment )
Go to Kitchen_Room go to Living_Sofa and exit from Living_Room .,Move ( Kitchen_Room ) Move ( Living_Sofa ) Move ( Living_Room )
Go to Kitchen_Table go to Living_Room and leave the apartment .,Move ( Kitchen_Table ) Move ( Living_Room ) Move ( apartment )
Go to Visitor_Room Grasp ground_pepper throw it into Dustbin please .,Move ( Visitor_Room ) Grasp ( ground_pepper ) Move ( Dustbin ) Place ( ground_pepper Dustbin ) 
Would you bring nursing_bottle from Reception_Table go to Living_Table go to Bar .,Move ( Reception_Table ) Place ( nursing_bottle Reception_Table ) Move ( Living_Table ) Move ( Living_Table ) 
Go to Living_Room next find Bath_Cleaner take it .,Move ( Living_Room ) Find ( Bath_Cleaner Living_Room ) Grasp ( Bath_Cleaner ) 
Go to Dining_Table and detect spray_bottle Grasp it .,Move ( Dining_Table ) Find ( spray_bottle Dining_Table ) Grasp ( spray_bottle ) 
Go to Visitor_Room take canned_juice place it on Kitchen_Table okay .,Move ( Visitor_Room ) Find ( canned_juice Visitor_Room ) Grasp ( canned_juice ) Move ( Kitchen_Table )
Call a person then ask for an order get toy_car from Reception_Table .,Say ( person ) Listen ( toy_car ) Move ( Reception_Table ) Find ( toy_car Reception_Table ) Grasp ( toy_car ) Move ( toy_car ) Place ( toy_car Reception_Table ) 
Go to Dining_Table get Green_Tea exit from bed_room okay .,Move ( Dining_Table ) Find ( Green_Tea Dining_Table ) Grasp ( Green_Tea ) Move ( bed_room )
Would you move to Dining_Sofa Grasp Lemon_Tea and come back .,Move ( Dining_Sofa ) Grasp ( Lemon_Tea ) Move ( HERE )
Move to Bar get Stick_Potato exit from Corridor okay .,Move ( Bar ) Find ( Stick_Potato Bar ) Grasp ( Stick_Potato ) Move ( Corridor )
Go to Dining_Table find a person neayby er follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Go to Corridor take ground_pepper place it on Kitchen_Table okay .,Move ( Corridor ) Find ( ground_pepper Corridor ) Grasp ( ground_pepper ) Move ( Kitchen_Table )
Go to Visitor_Room find a person neayby finally follow a person .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Follow ( person )
Can you move to Sofa get Bath_Cleaner then come back .,Move ( Sofa ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to Dining_Sofa take cigarette leave the apartment please .,Move ( Dining_Sofa ) Grasp ( cigarette ) Move ( apartment )
Move to Sofa get Japanese_Tea exit from Kitchen_Room okay .,Move ( Sofa ) Find ( Japanese_Tea Sofa ) Grasp ( Japanese_Tea ) Move ( Kitchen_Room )
Can you bring apple from Side_Table go to kitchen move to Kitchen_Table .,Move ( Side_Table ) Find ( apple Side_Table ) Grasp ( apple ) Move ( kitchen ) ( Kitchen_Table )
Go to Dining_Table get tumbler exit from Dining_Room okay .,Move ( Dining_Table ) Find ( tumbler Dining_Table ) Grasp ( tumbler ) Move ( Dining_Room )
Can you go to Visitor_Room get cubic_clock then come back .,Move ( Visitor_Room ) Find ( cubic_clock Visitor_Room ) Grasp ( cubic_clock ) Move ( HERE )
Go to Sofa go to Visitor_Room and leave the apartment .,Move ( Sofa ) Move ( Visitor_Room ) Move ( apartment )
Go to Bar find a person neayby er follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( person )
Call a person then ask for an order get rabbit_doll from Kitchen_Table .,Say ( person ) Listen ( rabbit_doll ) Move ( Kitchen_Table ) Find ( rabbit_doll Kitchen_Table ) Grasp ( rabbit_doll ) Move ( rabbit_doll ) Place ( rabbit_doll Kitchen_Table ) 
Go to Corridor go to Living_Table then exit the apartment .,Move ( Corridor ) Move ( Living_Table ) Move ( apartment )
Would you move to Sofa get sauce bring it to Bar .,Move ( Sofa ) Find ( sauce Sofa ) Grasp ( sauce ) Move ( Bar )
Move to Kitchen_Table find a person neayby then follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( pesron )
Go to Living_Room next find a person neayby get Cup_Star from Sofa .,Move ( Living_Room ) Find ( person ) Move ( Sofa ) Grasp ( Cup_Star )
Go to Kitchen_Table go to bed_room and exit the apartment .,Move ( Kitchen_Table ) Move ( Kitchen_Table ) Move ( apartment )
Move to Kitchen_Table and detect Bleach get it .,Move ( Kitchen_Table ) Find ( Bleach Kitchen_Table ) Grasp ( Bleach )
Well get cubic_clock from Dining_Sofa go to Kitchen_Room move to Bar .,Move ( Dining_Sofa ) Grasp ( cubic_clock ) Move ( Kitchen_Room ) Move ( Bar )
Would you go to Sofa take Japanese_Tea bring it to Kitchen_Table .,Move ( Sofa ) Find ( Japanese_Tea Sofa ) Grasp ( Japanese_Tea ) Move ( Kitchen_Table )
Go to lobby Grasp toy_penguin throw it into Dustbin please .,Move ( lobby ) Grasp ( toy_penguin ) Move ( Dustbin ) Place ( toy_penguin Dustbin ) 
Can you bring dog_doll from Reception_Table go to Corridor move to Living_Sofa .,Move ( Reception_Table ) Find ( dog_doll Reception_Table ) Grasp ( dog_doll ) Move ( Corridor ) ( Living_Sofa )
Go to Corridor go to Side_Table er leave the apartment .,Move ( Corridor ) Move ( Side_Table ) Move ( apartment )
Go to Sofa next detect Japanese_Tea take it .,Move ( Sofa ) Find ( Japanese_Tea Sofa ) Grasp ( Japanese_Tea )
Well get Brown_Tea from Dining_Sofa go to Kitchen_Room move to Side_Table .,Move ( Dining_Sofa ) Grasp ( Brown_Tea ) Move ( Kitchen_Room ) Move ( Side_Table )
Go to Sofa find a person neayby finally follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( person )
Go to kitchen move to Bar then leave the apartment .,Move ( kitchen ) Move ( Bar ) Move ( apartment )
Go to Reception_Table take spray_bottle leave the apartment please .,Move ( Reception_Table ) Grasp ( spray_bottle ) Move ( apartment )
Go to Living_Sofa find a person neayby er follow a person .,Move ( Living_Sofa ) Find ( person Living_Sofa ) Follow ( person )
Go to Kitchen_Room next find Bath_Cleaner Grasp it .,Move ( Kitchen_Room ) Find ( Bath_Cleaner Kitchen_Room ) Grasp ( Bath_Cleaner )
Go to Living_Room get Cloth_Cleaner throw it into Dustbin please .,Move ( Living_Room ) Find ( Cloth_Cleaner Living_Room ) Grasp ( Cloth_Cleaner ) Move ( Dustbin ) Place ( Cloth_Cleaner Dustbin )
Go to Corridor Grasp bear_doll place it on Side_Table okay .,Move ( Corridor ) Grasp ( bear_doll ) Move ( Side_Table ) Place ( bear_doll Side_Table )
Can you go to Visitor_Room Grasp Korean_Soup bring it to Kitchen_Table .,Move ( Visitor_Room ) Find ( Korean_Soup Visitor_Room ) Grasp ( Korean_Soup ) Move ( Kitchen_Table ) Find ( Korean_Soup Kitchen_Table ) Grasp ( Korean_Soup ) Move ( Visitor_Room )
Go to bed_room take Stick_Potato put it on Reception_Table please .,Move ( bed_room ) Find ( Stick_Potato bed_room ) Grasp ( Stick_Potato ) Move ( Reception_Table ) Place ( Stick_Potato Reception_Table )
Go to Living_Room go to Dining_Sofa er leave the apartment .,Move ( Living_Room ) Move ( Dining_Sofa ) Move ( apartment )
Go to Dining_Room er find a person neayby bring Blue_Potato from Bar .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Bar ) Grasp ( Blue_Potato )
Go to Dining_Table find a person neayby er follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Would you move to Dining_Table take empty_plastic_bottle then come back .,Move ( Dining_Table ) Find ( empty_plastic_bottle Dining_Table ) Grasp ( empty_plastic_bottle ) Move ( HERE )
Go to Bar move to Reception_Table then leave the apartment .,Move ( Bar ) Move ( Reception_Table ) Move ( apartment )
Well move to Kitchen_Table get Brown_Tea and come back .,Move ( Kitchen_Table ) Grasp ( Brown_Tea ) Move ( Kitchen_Table ) Grasp ( Brown_Tea ) Move ( HERE )
Would you go to Corridor Grasp cigarette finally come back .,Move ( Corridor ) Find ( cigarette Corridor ) Grasp ( cigarette ) Move ( HERE )
Move to Dining_Sofa and detect Bleach get it .,Move ( Dining_Sofa ) Find ( Bleach Dining_Sofa ) Grasp ( Bleach )
Go to Reception_Table go to Living_Room and leave the apartment .,Move ( Reception_Table ) Move ( Living_Room ) Move ( apartment )
