data,labeldata
Go to Kitchen_Table find a person nearby finally follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Can you move to Kitchen_Table get rabbit_doll then come back .,Move ( Kitchen_Table ) Grasp ( rabbit_doll ) Move ( HERE )
Go to Dining_Room Grasp Seafood_Noodle throw it into Dustbin okay .,Move ( Dining_Room ) Find ( Seafood_Noodle Dining_Room ) Grasp ( Seafood_Noodle ) Move ( Dustbin ) Place ( Seafood_Noodle Dustbin ) 
Go to Visitor_Room go to Dining_Sofa and exit from Living_Room .,Move ( Visitor_Room ) Move ( Dining_Sofa ) Move ( Living_Room )
Move to Living_Sofa and detect toy_car get it .,Move ( Living_Sofa ) Find ( toy_car Living_Sofa ) Grasp ( toy_car )
Would you move to Kitchen_Table get Dish_Cleaner bring it to Living_Sofa .,Move ( Kitchen_Table ) Find ( Dish_Cleaner Kitchen_Table ) Grasp ( Dish_Cleaner ) Move ( Living_Sofa )
Go to Dining_Sofa take Cup_Noodle leave the apartment please .,Move ( Dining_Sofa ) Grasp ( Cup_Noodle ) Move ( apartment )
Well get salt from Living_Sofa go to bed_room go to Visitor_Room .,Move ( Living_Sofa ) Find ( salt Living_Sofa ) Grasp ( salt ) Move ( bed_room ) Move ( Visitor_Room )
Go to Living_Sofa find a person nearby er follow a person .,Move ( Living_Sofa ) Find ( person Living_Sofa ) Follow ( person )
Go to Corridor er find a person nearby bring tumbler from Reception_Table .,Move ( Corridor ) Find ( person Corridor ) Move ( Reception_Table ) Grasp ( tumbler )
Go to Dining_Sofa move to Bar then leave the apartment .,Move ( Dining_Sofa ) Move ( Bar ) Move ( apartment )
Go to Dining_Room Grasp salt place it on Bar okay .,Move ( Dining_Room ) Grasp ( salt ) Move ( Bar ) Place ( salt Bar )
Can you go to lobby get Cloth_Cleaner then come back .,Move ( lobby ) Find ( Cloth_Cleaner lobby ) Grasp ( Cloth_Cleaner ) Move ( HERE )
Can you go to Sofa take Chip_Star carry it to Bar .,Move ( Sofa ) Find ( Chip_Star Sofa ) Grasp ( Chip_Star ) Move ( Bar )
Go to bed_room then find a person nearby bring canned_juice from Dining_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Dining_Table ) Grasp ( canned_juice )
Go to Dining_Table move to Dining_Sofa take toy_car .,Move ( Dining_Table ) Move ( Dining_Sofa ) Find ( toy_car Dining_Table ) Grasp ( toy_car ) Move ( HERE )
Go to Living_Room and find a person nearby bring bear_doll from Living_Sofa .,Move ( Living_Room ) Find ( person Living_Room ) Move ( Living_Sofa ) Grasp ( bear_doll ) Move ( person )
Would you move to Living_Table take filled_ketchup then come back .,Move ( Living_Table ) Find ( filled_ketchup Living_Table ) Grasp ( filled_ketchup ) Move ( HERE )
Go to Kitchen_Room go to Kitchen_Table and exit from lobby .,Move ( Kitchen_Room ) Move ( Kitchen_Table ) Move ( lobby )
Move to Sofa get Cup_Noodle place it on Dining_Table okay .,Move ( Sofa ) Find ( Cup_Noodle Sofa ) Grasp ( Cup_Noodle ) Move ( Dining_Table ) Place ( Cup_Noodle Sofa )
Can you bring Bath_Cleaner from Dining_Table go to Visitor_Room move to Kitchen_Table .,Move ( Dining_Table ) Find ( Bath_Cleaner Dining_Table ) Grasp ( Bath_Cleaner ) Move ( Visitor_Room ) ( Kitchen_Table )
Go to Living_Sofa go to Kitchen_Room and exit the apartment .,Move ( Living_Sofa ) Move ( Living_Sofa ) Move ( apartment )
Go to Visitor_Room er find a person nearby bring dog_doll from Side_Table .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Side_Table ) Grasp ( dog_doll )
Go to Dining_Room er find a person nearby bring camera from Side_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Side_Table ) Grasp ( camera )
Would you bring Brown_Tea from Living_Table move to Living_Sofa go to lobby .,Move ( Living_Table ) Find ( Brown_Tea Living_Table ) Move ( Living_Sofa ) Move ( lobby )
Go to kitchen go to Sofa er leave the apartment .,Move ( kitchen ) Move ( Sofa ) Move ( apartment )
Go to Dining_Sofa and detect Stick_Potato Grasp it .,Move ( Dining_Sofa ) Find ( Stick_Potato Dining_Sofa ) Grasp ( Stick_Potato ) 
Go to Living_Table move to Dining_Sofa take Japanese_Dressing .,Move ( Living_Table ) Move ( Dining_Sofa ) Find ( Japanese_Dressing Living_Table ) Grasp ( Japanese_Dressing ) Move ( HERE )
Go to bed_room next find Long_Potato take it .,Move ( bed_room ) Find ( Long_Potato bed_room ) Grasp ( Long_Potato ) 
Go to Living_Sofa move to Reception_Table take rabbit_doll .,Move ( Living_Sofa ) Move ( Reception_Table ) Find ( rabbit_doll Living_Sofa ) Grasp ( rabbit_doll ) Move ( HERE )
Go to Dining_Table go to Dining_Room and exit the apartment .,Move ( Dining_Table ) Move ( Dining_Table ) Move ( apartment )
Go to Living_Sofa then detect Dish_Cleaner take it .,Move ( Living_Sofa ) Find ( Dish_Cleaner Living_Sofa ) Grasp ( Dish_Cleaner ) Move ( Dish_Cleaner )
Well move to Reception_Table get Lemon_Tea and come back .,Move ( Reception_Table ) Grasp ( Lemon_Tea ) Move ( Reception_Table ) Grasp ( Lemon_Tea ) Move ( HERE )
Move to Reception_Table go to Dining_Table then exit the apartment .,Move ( Reception_Table ) Move ( Dining_Table ) Move ( apartment )
Can you go to Kitchen_Table take pink_cup carry it to Reception_Table .,Move ( Kitchen_Table ) Find ( pink_cup Kitchen_Table ) Grasp ( pink_cup ) Move ( Reception_Table )
Go to Reception_Table and detect apple Grasp it .,Move ( Reception_Table ) Find ( apple Reception_Table ) Grasp ( apple ) 
Move to Living_Sofa get toy_penguin place it on Side_Table okay .,Move ( Living_Sofa ) Find ( toy_penguin Living_Sofa ) Grasp ( toy_penguin ) Move ( Side_Table ) Place ( toy_penguin Living_Sofa )
Go to kitchen er find a person nearby bring empty_plastic_bottle from Sofa .,Move ( kitchen ) Find ( person kitchen ) Move ( Sofa ) Grasp ( empty_plastic_bottle )
Go to Kitchen_Room move to Living_Sofa then leave the apartment .,Move ( Kitchen_Room ) Move ( Living_Sofa ) Move ( apartment )
Would you move to Living_Table get twin_bell_alarm_clock bring it to Bar .,Move ( Living_Table ) Find ( twin_bell_alarm_clock Living_Table ) Grasp ( twin_bell_alarm_clock ) Move ( Bar )
Would you move to Side_Table Grasp empty_ketchup and come back .,Move ( Side_Table ) Grasp ( empty_ketchup ) Move ( HERE )
Go to Side_Table go to kitchen and exit the apartment .,Move ( Side_Table ) Move ( Side_Table ) Move ( apartment )
Go to Sofa go to kitchen and leave the apartment .,Move ( Sofa ) Move ( kitchen ) Move ( apartment )
Go to Dining_Room Grasp Green_Tea throw it into Dustbin okay .,Move ( Dining_Room ) Find ( Green_Tea Dining_Room ) Grasp ( Green_Tea ) Move ( Dustbin ) Place ( Green_Tea Dustbin ) 
Can you bring Cup_Star from Bar go to bed_room move to Living_Sofa .,Move ( Bar ) Find ( Cup_Star Bar ) Grasp ( Cup_Star ) Move ( bed_room ) ( Living_Sofa )
Would you move to Sofa take Blue_Potato then come back .,Move ( Sofa ) Find ( Blue_Potato Sofa ) Grasp ( Blue_Potato ) Move ( HERE )
Well move to Reception_Table Grasp Brown_Tea then come back .,Move ( Reception_Table ) Move ( Brown_Tea ) Move ( HERE )
Well move to Bar get Blue_Potato and come back .,Move ( Bar ) Grasp ( Blue_Potato ) Move ( Bar ) Grasp ( Blue_Potato ) Move ( HERE )
Well get cubic_clock from Sofa go to kitchen move to Living_Table .,Move ( Sofa ) Grasp ( cubic_clock ) Move ( kitchen ) Move ( Living_Table )
Move to Bar Grasp Korean_Soup leave the apartment please .,Move ( Bar ) Find ( Korean_Soup Bar ) Grasp ( Korean_Soup ) Move ( apartment )
Go to Reception_Table and detect Dish_Cleaner Grasp it .,Move ( Reception_Table ) Find ( Dish_Cleaner Reception_Table ) Grasp ( Dish_Cleaner ) 
Move to Bar go to Reception_Table then exit the apartment .,Move ( Bar ) Move ( Reception_Table ) Move ( apartment )
Go to Kitchen_Table move to Bar then leave the apartment .,Move ( Kitchen_Table ) Move ( Bar ) Move ( apartment )
Move to Living_Table get Dish_Cleaner exit from Visitor_Room okay .,Move ( Living_Table ) Find ( Dish_Cleaner Living_Table ) Grasp ( Dish_Cleaner ) Move ( Visitor_Room )
Go to Living_Room go to Living_Table er leave the apartment .,Move ( Living_Room ) Move ( Living_Table ) Move ( apartment )
Go to Living_Table then detect Dish_Cleaner take it .,Move ( Living_Table ) Find ( Dish_Cleaner Living_Table ) Grasp ( Dish_Cleaner ) Move ( Dish_Cleaner )
Go to lobby go to Dining_Sofa then exit the apartment .,Move ( lobby ) Move ( Dining_Sofa ) Move ( apartment )
Go to Living_Table and find a person nearby bring toy_duck from Bar .,Move ( Living_Table ) Find ( toy_duck Living_Table ) Grasp ( toy_duck ) Find ( pesron Living_Table ) Plcae ( toy_duck PERSON )
Go to Corridor go to Side_Table and exit from kitchen .,Move ( Corridor ) Move ( Side_Table ) Move ( kitchen )
Go to Living_Room next find Japanese_Dressing take it .,Move ( Living_Room ) Find ( Japanese_Dressing Living_Room ) Grasp ( Japanese_Dressing ) 
Well move to Side_Table Grasp soysauce then come back .,Move ( Side_Table ) Move ( soysauce ) Move ( HERE )
Go to Kitchen_Table take Korean_Soup leave the apartment please .,Move ( Kitchen_Table ) Grasp ( Korean_Soup ) Move ( apartment )
Well go to Dining_Table take filled_plastic_bottle finally come back .,Move ( Dining_Table ) Grasp ( filled_plastic_bottle ) Move ( HERE )
Move to Bar and detect Brown_Tea get it .,Move ( Bar ) Find ( Brown_Tea Bar ) Grasp ( Brown_Tea )
Go to Dining_Room go to Dining_Table er leave the apartment .,Move ( Dining_Room ) Move ( Dining_Table ) Move ( apartment )
Go to Visitor_Room Grasp Red_Potato throw it into Dustbin please .,Move ( Visitor_Room ) Grasp ( Red_Potato ) Move ( Dustbin ) Place ( Red_Potato Dustbin ) 
Go to Kitchen_Room take twin_bell_alarm_clock put it on Dining_Sofa please .,Move ( Kitchen_Room ) Find ( twin_bell_alarm_clock Kitchen_Room ) Grasp ( twin_bell_alarm_clock ) Move ( Dining_Sofa ) Place ( twin_bell_alarm_clock Dining_Sofa )
Move to Sofa find a person nearby then follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( pesron )
Move to Dining_Table Grasp nursing_bottle leave the apartment please .,Move ( Dining_Table ) Find ( nursing_bottle Dining_Table ) Grasp ( nursing_bottle ) Move ( apartment )
Well go to Dining_Sofa take Onion_Dressing finally come back .,Move ( Dining_Sofa ) Grasp ( Onion_Dressing ) Move ( HERE )
Would you go to Dining_Table get Onion_Dressing carry it to Sofa .,Move ( Dining_Table ) Find ( Onion_Dressing Dining_Table ) Grasp ( Onion_Dressing ) Move ( Sofa )
Go to Dining_Sofa take Bleach leave the apartment please .,Move ( Dining_Sofa ) Grasp ( Bleach ) Move ( apartment )
Go to Visitor_Room find a person nearby finally follow a person .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Follow ( person )
Go to lobby next find bear_doll take it .,Move ( lobby ) Find ( bear_doll lobby ) Grasp ( bear_doll ) 
Can you go to Living_Room Grasp Japanese_Dressing bring it to Dining_Table .,Move ( Living_Room ) Find ( Japanese_Dressing Living_Room ) Grasp ( Japanese_Dressing ) Move ( Dining_Table ) Find ( Japanese_Dressing Dining_Table ) Grasp ( Japanese_Dressing ) Move ( Living_Room )
Go to Living_Sofa get Japanese_Dressing exit from Dining_Room okay .,Move ( Living_Sofa ) Find ( Japanese_Dressing Living_Sofa ) Grasp ( Japanese_Dressing ) Move ( Dining_Room )
Go to Corridor go to Dining_Sofa er leave the apartment .,Move ( Corridor ) Move ( Dining_Sofa ) Move ( apartment )
Go to lobby and find a person nearby bring Brown_Tea from Kitchen_Table .,Move ( lobby ) Find ( person lobby ) Move ( Kitchen_Table ) Grasp ( Brown_Tea ) Move ( person )
Go to Dining_Table take Lemon_Tea put it on Living_Sofa okay .,Move ( Dining_Table ) Grasp ( Lemon_Tea ) Move ( Living_Sofa ) Place ( Lemon_Tea Dining_Table )
Go to Side_Table find a person nearby finally follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Go to Sofa get toy_car exit from Dining_Room okay .,Move ( Sofa ) Find ( toy_car Sofa ) Grasp ( toy_car ) Move ( Dining_Room )
Go to Corridor take apple place it on Reception_Table okay .,Move ( Corridor ) Find ( apple Corridor ) Grasp ( apple ) Move ( Reception_Table )
Can you move to Living_Sofa get Cup_Noodle then come back .,Move ( Living_Sofa ) Grasp ( Cup_Noodle ) Move ( HERE )
Well move to Living_Table Grasp rubik's_cube then come back .,Move ( Living_Table ) Move ( rubik's_cube ) Move ( HERE )
Would you go to Dining_Table take filled_plastic_bottle bring it to Sofa .,Move ( Dining_Table ) Find ( filled_plastic_bottle Dining_Table ) Grasp ( filled_plastic_bottle ) Move ( Sofa )
Go to Dining_Table take Seafood_Noodle leave the apartment please .,Move ( Dining_Table ) Grasp ( Seafood_Noodle ) Move ( apartment )
Go to Sofa move to Kitchen_Table then leave the apartment .,Move ( Sofa ) Move ( Kitchen_Table ) Move ( apartment )
Would you go to Side_Table get Red_Potato carry it to Dining_Table .,Move ( Side_Table ) Find ( Red_Potato Side_Table ) Grasp ( Red_Potato ) Move ( Dining_Table )
Would you go to Visitor_Room Grasp cigarette finally come back .,Move ( Visitor_Room ) Find ( cigarette Visitor_Room ) Grasp ( cigarette ) Move ( HERE )
Move to Dining_Sofa Grasp Egg_Soup leave the apartment please .,Move ( Dining_Sofa ) Find ( Egg_Soup Dining_Sofa ) Grasp ( Egg_Soup ) Move ( apartment )
Go to Dining_Table take cubic_clock put it on Dining_Sofa okay .,Move ( Dining_Table ) Grasp ( cubic_clock ) Move ( Dining_Sofa ) Place ( cubic_clock Dining_Table )
Would you bring empty_ketchup from Bar move to Living_Sofa go to kitchen .,Move ( Bar ) Find ( empty_ketchup Bar ) Move ( Living_Sofa ) Move ( kitchen )
Would you go to Kitchen_Room Grasp sugar er come back .,Move ( Kitchen_Room ) Find ( sugar Kitchen_Room ) Move ( HERE )
Go to Living_Room take cubic_clock put it on Bar please .,Move ( Living_Room ) Find ( cubic_clock Living_Room ) Grasp ( cubic_clock ) Move ( Bar ) Place ( cubic_clock Bar )
Go to Dining_Sofa move to Dining_Table take camera .,Move ( Dining_Sofa ) Move ( Dining_Table ) Find ( camera Dining_Sofa ) Grasp ( camera ) Move ( HERE )
Go to Bar Grasp Dish_Cleaner leave the apartment please .,Move ( Bar ) Grasp ( Dish_Cleaner ) Move ( apartment )
Move to Kitchen_Table next detect Chip_Star get it .,Move ( Kitchen_Table ) Find ( Chip_Star Kitchen_Table ) Grasp ( Chip_Star )
Go to bed_room move to Living_Table then leave the apartment .,Move ( bed_room ) Move ( Living_Table ) Move ( apartment )
Well go to Dining_Table take empty_plastic_bottle finally come back .,Move ( Dining_Table ) Grasp ( empty_plastic_bottle ) Move ( HERE )
Well go to Living_Sofa take rubik's_cube finally come back .,Move ( Living_Sofa ) Grasp ( rubik's_cube ) Move ( HERE )
Would you go to Living_Room Grasp dog_doll er come back .,Move ( Living_Room ) Find ( dog_doll Living_Room ) Move ( HERE )
Call a person then ask for an order get cubic_clock from Living_Table .,Say ( person ) Listen ( cubic_clock ) Move ( Living_Table ) Find ( cubic_clock Living_Table ) Grasp ( cubic_clock ) Move ( cubic_clock ) Place ( cubic_clock Living_Table ) 
Would you move to Reception_Table take cigarette then come back .,Move ( Reception_Table ) Find ( cigarette Reception_Table ) Grasp ( cigarette ) Move ( HERE )
Go to Dining_Table find a person nearby finally follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Go to Dining_Sofa next detect cubic_clock take it .,Move ( Dining_Sofa ) Find ( cubic_clock Dining_Sofa ) Grasp ( cubic_clock )
Go to Visitor_Room and find a person nearby bring toy_penguin from Side_Table .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Side_Table ) Grasp ( toy_penguin ) Move ( person )
Move to Reception_Table get Lemon_Tea exit from Kitchen_Room okay .,Move ( Reception_Table ) Find ( Lemon_Tea Reception_Table ) Grasp ( Lemon_Tea ) Move ( Kitchen_Room )
Go to Dining_Room Grasp toy_duck throw it into Dustbin okay .,Move ( Dining_Room ) Find ( toy_duck Dining_Room ) Grasp ( toy_duck ) Move ( Dustbin ) Place ( toy_duck Dustbin ) 
Move to Living_Table and detect salt get it .,Move ( Living_Table ) Find ( salt Living_Table ) Grasp ( salt )
Go to Living_Room get Cloth_Cleaner throw it into Dustbin please .,Move ( Living_Room ) Find ( Cloth_Cleaner Living_Room ) Grasp ( Cloth_Cleaner ) Move ( Dustbin ) Place ( Cloth_Cleaner Dustbin )
Go to Side_Table and find a person nearby bring Stick_Potato from Bar .,Move ( Side_Table ) Find ( Stick_Potato Side_Table ) Grasp ( Stick_Potato ) Find ( pesron Side_Table ) Plcae ( Stick_Potato PERSON )
Go to Visitor_Room go to Living_Sofa and exit from kitchen .,Move ( Visitor_Room ) Move ( Living_Sofa ) Move ( kitchen )
Go to Reception_Table find a person nearby er follow a person .,Move ( Reception_Table ) Find ( person Reception_Table ) Follow ( person )
Go to Living_Sofa go to Living_Room and leave the apartment .,Move ( Living_Sofa ) Move ( Living_Room ) Move ( apartment )
Go to Dining_Sofa move to Living_Table then leave the apartment .,Move ( Dining_Sofa ) Move ( Living_Table ) Move ( apartment )
Can you go to Dining_Room Grasp filled_ketchup bring it to Dining_Sofa .,Move ( Dining_Room ) Find ( filled_ketchup Dining_Room ) Grasp ( filled_ketchup ) Move ( Dining_Sofa ) Find ( filled_ketchup Dining_Sofa ) Grasp ( filled_ketchup ) Move ( Dining_Room )
Go to Visitor_Room er find a person nearby bring Cup_Noodle from Side_Table .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Side_Table ) Grasp ( Cup_Noodle )
Go to kitchen next find Japanese_Dressing Grasp it .,Move ( kitchen ) Find ( Japanese_Dressing kitchen ) Grasp ( Japanese_Dressing )
Go to Visitor_Room move to Dining_Table then leave the apartment .,Move ( Visitor_Room ) Move ( Dining_Table ) Move ( apartment )
Go to kitchen next find Lemon_Tea Grasp it .,Move ( kitchen ) Find ( Lemon_Tea kitchen ) Grasp ( Lemon_Tea )
Well get Lemon_Tea from Kitchen_Table go to Corridor go to Kitchen_Room .,Move ( Kitchen_Table ) Find ( Lemon_Tea Kitchen_Table ) Grasp ( Lemon_Tea ) Move ( Corridor ) Move ( Kitchen_Room )
Go to Dining_Table take rabbit_doll leave the apartment please .,Move ( Dining_Table ) Grasp ( rabbit_doll ) Move ( apartment )
Go to lobby move to Living_Table finally leave the apartment .,Move ( lobby ) Move ( Living_Table ) Move ( apartment )
Go to Corridor next find Red_Tea take it .,Move ( Corridor ) Find ( Red_Tea Corridor ) Grasp ( Red_Tea ) 
Move to Reception_Table go to Living_Table then exit the apartment .,Move ( Reception_Table ) Move ( Living_Table ) Move ( apartment )
Move to Reception_Table get Chip_Star exit from Corridor okay .,Move ( Reception_Table ) Find ( Chip_Star Reception_Table ) Grasp ( Chip_Star ) Move ( Corridor )
Well go to Reception_Table take twin_bell_alarm_clock bring it to Side_Table .,Move ( Reception_Table ) Find ( twin_bell_alarm_clock Reception_Table ) Grasp ( twin_bell_alarm_clock ) Move ( Side_Table )
Move to Side_Table get Bleach place it on Dining_Sofa okay .,Move ( Side_Table ) Find ( Bleach Side_Table ) Grasp ( Bleach ) Move ( Dining_Sofa ) Place ( Bleach Side_Table )
Go to kitchen take Bath_Cleaner put it on Dining_Sofa please .,Move ( kitchen ) Find ( Bath_Cleaner kitchen ) Grasp ( Bath_Cleaner ) Move ( Dining_Sofa ) Place ( Bath_Cleaner Dining_Sofa )
Go to Kitchen_Room find a person nearby finally follow a person .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Follow ( person )
Well go to Living_Table take toy_car bring it to Kitchen_Table .,Move ( Living_Table ) Find ( toy_car Living_Table ) Grasp ( toy_car ) Move ( Kitchen_Table )
Go to kitchen and find a person nearby bring rabbit_doll from Sofa .,Move ( kitchen ) Find ( person kitchen ) Move ( Sofa ) Grasp ( rabbit_doll ) Move ( person )
Go to Living_Table take nursing_bottle put it on Kitchen_Table okay .,Move ( Living_Table ) Grasp ( nursing_bottle ) Move ( Kitchen_Table ) Place ( nursing_bottle Living_Table )
Go to bed_room and find a person nearby bring nursing_bottle from Dining_Sofa .,Move ( bed_room ) Find ( person bed_room ) Move ( Dining_Sofa ) Grasp ( nursing_bottle ) Move ( person )
Move to Side_Table next detect Korean_Soup get it .,Move ( Side_Table ) Find ( Korean_Soup Side_Table ) Grasp ( Korean_Soup )
Go to lobby and find a person nearby bring hourglass from Reception_Table .,Move ( lobby ) Find ( person lobby ) Move ( Reception_Table ) Grasp ( hourglass ) Move ( person )
Go to Living_Table and detect filled_plastic_bottle Grasp it .,Move ( Living_Table ) Find ( filled_plastic_bottle Living_Table ) Grasp ( filled_plastic_bottle ) 
Go to Living_Sofa move to Kitchen_Table take Cloth_Cleaner .,Move ( Living_Sofa ) Move ( Kitchen_Table ) Find ( Cloth_Cleaner Living_Sofa ) Grasp ( Cloth_Cleaner ) Move ( HERE )
Move to Sofa next detect Japanese_Dressing get it .,Move ( Sofa ) Find ( Japanese_Dressing Sofa ) Grasp ( Japanese_Dressing )
Go to Kitchen_Room go to Side_Table then exit the apartment .,Move ( Kitchen_Room ) Move ( Side_Table ) Move ( apartment )
Can you go to lobby Grasp Orange_Juice bring it to Sofa .,Move ( lobby ) Find ( Orange_Juice lobby ) Grasp ( Orange_Juice ) Move ( Sofa ) Find ( Orange_Juice Sofa ) Grasp ( Orange_Juice ) Move ( lobby )
Can you go to Kitchen_Room Grasp bear_doll bring it to Living_Sofa .,Move ( Kitchen_Room ) Find ( bear_doll Kitchen_Room ) Grasp ( bear_doll ) Move ( Living_Sofa ) Find ( bear_doll Living_Sofa ) Grasp ( bear_doll ) Move ( Kitchen_Room )
Go to Dining_Room and find a person nearby bring twin_bell_alarm_clock from Side_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Side_Table ) Grasp ( twin_bell_alarm_clock ) Move ( person )
Go to bed_room take filled_plastic_bottle put it on Kitchen_Table please .,Move ( bed_room ) Find ( filled_plastic_bottle bed_room ) Grasp ( filled_plastic_bottle ) Move ( Kitchen_Table ) Place ( filled_plastic_bottle Kitchen_Table )
Go to Living_Table get Cup_Star exit from bed_room okay .,Move ( Living_Table ) Find ( Cup_Star Living_Table ) Grasp ( Cup_Star ) Move ( bed_room )
Would you bring twin_bell_alarm_clock from Bar move to Dining_Table go to lobby .,Move ( Bar ) Find ( twin_bell_alarm_clock Bar ) Move ( Dining_Table ) Move ( lobby )
Go to Living_Table take Brown_Tea put it on Sofa okay .,Move ( Living_Table ) Grasp ( Brown_Tea ) Move ( Sofa ) Place ( Brown_Tea Living_Table )
Would you go to Visitor_Room Grasp Egg_Soup finally come back .,Move ( Visitor_Room ) Find ( Egg_Soup Visitor_Room ) Grasp ( Egg_Soup ) Move ( HERE )
Go to Visitor_Room go to Sofa er leave the apartment .,Move ( Visitor_Room ) Move ( Sofa ) Move ( apartment )
Go to Corridor er find a person nearby bring Blue_Potato from Bar .,Move ( Corridor ) Find ( person Corridor ) Move ( Bar ) Grasp ( Blue_Potato )
Would you move to Sofa take bear_doll then come back .,Move ( Sofa ) Find ( bear_doll Sofa ) Grasp ( bear_doll ) Move ( HERE )
Go to kitchen get toy_penguin throw it into Dustbin please .,Move ( kitchen ) Find ( toy_penguin kitchen ) Grasp ( toy_penguin ) Move ( Dustbin ) Place ( toy_penguin Dustbin )
Go to bed_room go to Living_Table then exit the apartment .,Move ( bed_room ) Move ( Living_Table ) Move ( apartment )
Move to Bar and detect Strawberry_Juice get it .,Move ( Bar ) Find ( Strawberry_Juice Bar ) Grasp ( Strawberry_Juice )
Go to Living_Room Grasp Bath_Cleaner place it on Bar okay .,Move ( Living_Room ) Grasp ( Bath_Cleaner ) Move ( Bar ) Place ( Bath_Cleaner Bar )
Can you move to Living_Table get Bath_Cleaner then come back .,Move ( Living_Table ) Grasp ( Bath_Cleaner ) Move ( HERE )
Go to kitchen Grasp Egg_Soup throw it into Dustbin okay .,Move ( kitchen ) Find ( Egg_Soup kitchen ) Grasp ( Egg_Soup ) Move ( Dustbin ) Place ( Egg_Soup Dustbin ) 
Can you move to Kitchen_Table get cigarette then come back .,Move ( Kitchen_Table ) Grasp ( cigarette ) Move ( HERE )
Go to Kitchen_Table and detect bell_pepper Grasp it .,Move ( Kitchen_Table ) Find ( bell_pepper Kitchen_Table ) Grasp ( bell_pepper ) 
Go to Kitchen_Table find a person nearby er follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Would you move to Kitchen_Table get nursing_bottle bring it to Sofa .,Move ( Kitchen_Table ) Find ( nursing_bottle Kitchen_Table ) Grasp ( nursing_bottle ) Move ( Sofa )
Go to kitchen Grasp toy_duck throw it into Dustbin okay .,Move ( kitchen ) Find ( toy_duck kitchen ) Grasp ( toy_duck ) Move ( Dustbin ) Place ( toy_duck Dustbin ) 
Go to Reception_Table go to Corridor and exit the apartment .,Move ( Reception_Table ) Move ( Reception_Table ) Move ( apartment )
Well get Red_Potato from Kitchen_Table go to bed_room move to Sofa .,Move ( Kitchen_Table ) Grasp ( Red_Potato ) Move ( bed_room ) Move ( Sofa )
Well move to Side_Table get empty_plastic_bottle and come back .,Move ( Side_Table ) Grasp ( empty_plastic_bottle ) Move ( Side_Table ) Grasp ( empty_plastic_bottle ) Move ( HERE )
Would you bring Cloth_Cleaner from Kitchen_Table move to Bar go to Kitchen_Room .,Move ( Kitchen_Table ) Find ( Cloth_Cleaner Kitchen_Table ) Move ( Bar ) Move ( Kitchen_Room )
Go to Living_Room take canned_juice put it on Side_Table please .,Move ( Living_Room ) Find ( canned_juice Living_Room ) Grasp ( canned_juice ) Move ( Side_Table ) Place ( canned_juice Side_Table )
Would you move to Kitchen_Table get pink_cup bring it to Sofa .,Move ( Kitchen_Table ) Find ( pink_cup Kitchen_Table ) Grasp ( pink_cup ) Move ( Sofa )
Go to bed_room go to Living_Sofa er leave the apartment .,Move ( bed_room ) Move ( Living_Sofa ) Move ( apartment )
Go to bed_room take Cup_Noodle place it on Reception_Table okay .,Move ( bed_room ) Find ( Cup_Noodle bed_room ) Grasp ( Cup_Noodle ) Move ( Reception_Table )
Would you go to Living_Sofa get filled_ketchup carry it to Sofa .,Move ( Living_Sofa ) Find ( filled_ketchup Living_Sofa ) Grasp ( filled_ketchup ) Move ( Sofa )
Well go to Reception_Table take Egg_Soup bring it to Living_Sofa .,Move ( Reception_Table ) Find ( Egg_Soup Reception_Table ) Grasp ( Egg_Soup ) Move ( Living_Sofa )
Go to Dining_Sofa get Lemon_Tea exit from Living_Room okay .,Move ( Dining_Sofa ) Find ( Lemon_Tea Dining_Sofa ) Grasp ( Lemon_Tea ) Move ( Living_Room )
Call a person then ask for an order get canned_juice from Side_Table .,Say ( person ) Listen ( canned_juice ) Move ( Side_Table ) Find ( canned_juice Side_Table ) Grasp ( canned_juice ) Move ( canned_juice ) Place ( canned_juice Side_Table ) 
Would you go to Dining_Room Grasp Bleach er come back .,Move ( Dining_Room ) Find ( Bleach Dining_Room ) Move ( HERE )
Go to bed_room next find a person nearby get soysauce from Sofa .,Move ( bed_room ) Find ( person ) Move ( Sofa ) Grasp ( soysauce )
Well move to Reception_Table get Brown_Tea and come back .,Move ( Reception_Table ) Grasp ( Brown_Tea ) Move ( Reception_Table ) Grasp ( Brown_Tea ) Move ( HERE )
Go to Living_Sofa take ground_pepper put it on Bar okay .,Move ( Living_Sofa ) Grasp ( ground_pepper ) Move ( Bar ) Place ( ground_pepper Living_Sofa )
